30	0	0	13	0	0	0	0.400464	0.465359
30	0	0	13	0	0	1	0.465359	0.514947
30	0	0	13	0	0	0	0.514947	0.520282
30	0	0	13	0	0	1	0.520282	0.529639
30	0	0	13	0	0	0	0.529639	0.661443
30	0	0	13	0	0	1	0.661443	0.763627
30	0	0	13	0	0	0	0.763627	1
30	0	0	13	0	1	1	0	0.0449987
30	0	0	13	0	1	0	0.0449987	0.0805888
30	0	0	13	0	1	1	0.0805888	0.180516
30	0	0	13	0	1	0	0.180516	0.202419
30	0	0	13	0	1	1	0.202419	0.357545
30	0	0	13	0	1	0	0.357545	0.487543
30	0	0	13	0	1	1	0.487543	0.592439
30	0	0	13	0	1	0	0.592439	0.712724
30	0	0	13	0	1	1	0.712724	0.742332
30	0	0	13	0	1	0	0.742332	0.985111
30	0	0	13	0	1	1	0.985111	1
30	0	0	14	0	0	0	0	0.0294964
30	0	0	14	0	0	1	0.0294964	0.192075
30	0	0	14	0	0	0	0.192075	0.220006
30	0	0	14	0	0	1	0.220006	0.24059
30	0	0	14	0	0	0	0.24059	0.406096
30	0	0	14	0	0	1	0.406096	1
30	0	0	14	0	1	1	0	0.695127
30	0	0	14	0	1	0	0.695127	1
30	0	0	15	0	0	1	0	0.000699532
30	0	0	15	0	0	0	0.000699532	0.115039
30	0	0	15	0	0	1	0.115039	0.144866
30	0	0	15	0	0	0	0.144866	0.208169
30	0	0	15	0	0	1	0.208169	0.349218
30	0	0	15	0	0	0	0.349218	0.369579
30	0	0	15	0	0	1	0.369579	0.424381
30	0	0	15	0	0	0	0.424381	0.52752
30	0	0	15	0	0	1	0.52752	0.857672
30	0	0	15	0	0	0	0.857672	0.874
30	0	0	15	0	0	1	0.874	0.963873
30	0	0	15	0	0	0	0.963873	0.969513
30	0	0	15	0	0	1	0.969513	1
30	0	0	15	0	1	1	0	0.0312591
30	0	0	15	0	1	0	0.0312591	0.345801
30	0	0	15	0	1	1	0.345801	0.351052
30	0	0	15	0	1	0	0.351052	0.52752
30	0	0	15	0	1	1	0.52752	0.72319
30	0	0	15	0	1	0	0.72319	0.795455
30	0	0	15	0	1	1	0.795455	0.82906
30	0	0	15	0	1	0	0.82906	0.866501
30	0	0	15	0	1	1	0.866501	1
30	0	0	16	0	0	1	0	0.662276
30	0	0	16	0	0	0	0.662276	0.763832
30	0	0	16	0	0	1	0.763832	0.844195
30	0	0	16	0	0	0	0.844195	0.845663
30	0	0	16	0	0	1	0.845663	1
30	0	0	16	0	1	1	0	0.00669421
30	0	0	16	0	1	0	0.00669421	0.106458
30	0	0	16	0	1	1	0.106458	0.175102
30	0	0	16	0	1	0	0.175102	0.181322
30	0	0	16	0	1	1	0.181322	0.428177
30	0	0	16	0	1	0	0.428177	0.595508
30	0	0	16	0	1	1	0.595508	0.626173
30	0	0	16	0	1	0	0.626173	0.660179
30	0	0	16	0	1	1	0.660179	0.786392
30	0	0	16	0	1	0	0.786392	1
30	0	0	17	0	0	1	0	0.192834
30	0	0	17	0	0	0	0.192834	0.229491
30	0	0	17	0	0	1	0.229491	0.318463
30	0	0	17	0	0	0	0.318463	0.431742
30	0	0	17	0	0	1	0.431742	0.66428
30	0	0	17	0	0	0	0.66428	0.67453
30	0	0	17	0	0	1	0.67453	0.695127
30	0	0	17	0	0	0	0.695127	0.776664
30	0	0	17	0	0	1	0.776664	0.906097
30	0	0	17	0	0	0	0.906097	1
30	0	0	17	0	1	1	0	0.000923733
30	0	0	17	0	1	0	0.000923733	0.0848167
30	0	0	17	0	1	1	0.0848167	0.428177
30	0	0	17	0	1	0	0.428177	0.500282
30	0	0	17	0	1	1	0.500282	0.669533
30	0	0	17	0	1	0	0.669533	0.673735
30	0	0	17	0	1	1	0.673735	0.946167
30	0	0	17	0	1	0	0.946167	1
30	0	0	18	0	0	1	0	0.046899
30	0	0	18	0	0	0	0.046899	0.303807
30	0	0	18	0	0	1	0.303807	0.35952
30	0	0	18	0	0	0	0.35952	0.595128
30	0	0	18	0	0	1	0.595128	0.744139
30	0	0	18	0	0	0	0.744139	0.807802
30	0	0	18	0	0	1	0.807802	1
30	0	0	18	0	1	1	0	1
30	0	0	19	0	0	1	0	0.617435
30	0	0	19	0	0	0	0.617435	0.643221
30	0	0	19	0	0	1	0.643221	1
30	0	0	19	0	1	0	0	0.252492
30	0	0	19	0	1	1	0.252492	0.284331
30	0	0	19	0	1	0	0.284331	0.54096
30	0	0	19	0	1	1	0.54096	0.693086
30	0	0	19	0	1	0	0.693086	0.814348
30	0	0	19	0	1	1	0.814348	1
30	0	0	20	0	0	0	0	0.0206807
30	0	0	20	0	0	1	0.0206807	0.0826009
30	0	0	20	0	0	0	0.0826009	0.160072
30	0	0	20	0	0	1	0.160072	0.299243
30	0	0	20	0	0	0	0.299243	0.7534
30	0	0	20	0	0	1	0.7534	0.784409
30	0	0	20	0	0	0	0.784409	0.987262
30	0	0	20	0	0	1	0.987262	1
30	0	0	20	0	1	1	0	0.322974
30	0	0	20	0	1	0	0.322974	0.417282
30	0	0	20	0	1	1	0.417282	0.991214
30	0	0	20	0	1	0	0.991214	1
30	0	0	21	0	0	0	0	1
30	0	0	21	0	1	1	0	0.378047
30	0	0	21	0	1	0	0.378047	0.848451
30	0	0	21	0	1	1	0.848451	0.852863
30	0	0	21	0	1	0	0.852863	1
30	0	0	22	0	0	1	0	0.0331673
30	0	0	22	0	0	0	0.0331673	0.0697204
30	0	0	22	0	0	1	0.0697204	0.0914841
30	0	0	22	0	0	0	0.0914841	0.369579
30	0	0	22	0	0	1	0.369579	0.424381
30	0	0	22	0	0	0	0.424381	0.551992
30	0	0	22	0	0	1	0.551992	0.559243
30	0	0	22	0	0	0	0.559243	0.612611
30	0	0	22	0	0	1	0.612611	1
30	0	0	22	0	1	1	0	1
30	0	0	23	0	0	1	0	0.00159616
30	0	0	23	0	0	0	0.00159616	0.0135064
30	0	0	23	0	0	1	0.0135064	0.0312591
30	0	0	23	0	0	0	0.0312591	0.337297
30	0	0	23	0	0	1	0.337297	0.881144
30	0	0	23	0	0	0	0.881144	1
30	0	0	23	0	1	1	0	1
30	0	0	24	0	0	0	0	0.700204
30	0	0	24	0	0	1	0.700204	0.712977
30	0	0	24	0	0	0	0.712977	0.851539
30	0	0	24	0	0	1	0.851539	0.88686
30	0	0	24	0	0	0	0.88686	0.956188
30	0	0	24	0	0	1	0.956188	1
30	0	0	24	0	1	1	0	0.617435
30	0	0	24	0	1	0	0.617435	0.63162
30	0	0	24	0	1	1	0.63162	0.669739
30	0	0	24	0	1	0	0.669739	0.674703
30	0	0	24	0	1	1	0.674703	0.744139
30	0	0	24	0	1	0	0.744139	0.807802
30	0	0	24	0	1	1	0.807802	0.88703
30	0	0	24	0	1	0	0.88703	0.920443
30	0	0	24	0	1	1	0.920443	0.948078
30	0	0	24	0	1	0	0.948078	0.95644
30	0	0	24	0	1	1	0.95644	1
30	0	0	25	0	0	0	0	0.226486
30	0	0	25	0	0	1	0.226486	0.285497
30	0	0	25	0	0	0	0.285497	0.290942
30	0	0	25	0	0	1	0.290942	0.423
30	0	0	25	0	0	0	0.423	0.602891
30	0	0	25	0	0	1	0.602891	0.881396
30	0	0	25	0	0	0	0.881396	0.894269
30	0	0	25	0	0	1	0.894269	1
30	0	0	25	0	1	0	0	0.214688
30	0	0	25	0	1	1	0.214688	0.781732
30	0	0	25	0	1	0	0.781732	0.931582
30	0	0	25	0	1	1	0.931582	0.980625
30	0	0	25	0	1	0	0.980625	1
30	0	0	26	0	0	1	0	0.0331673
30	0	0	26	0	0	0	0.0331673	0.0697204
30	0	0	26	0	0	1	0.0697204	0.0914841
30	0	0	26	0	0	0	0.0914841	0.369579
30	0	0	26	0	0	1	0.369579	0.424381
30	0	0	26	0	0	0	0.424381	0.551992
30	0	0	26	0	0	1	0.551992	0.559243
30	0	0	26	0	0	0	0.559243	0.612611
30	0	0	26	0	0	1	0.612611	0.965913
30	0	0	26	0	0	0	0.965913	1
30	0	0	26	0	1	0	0	0.000875696
30	0	0	26	0	1	1	0.000875696	0.0881777
30	0	0	26	0	1	0	0.0881777	0.192364
30	0	0	26	0	1	1	0.192364	0.355767
30	0	0	26	0	1	0	0.355767	0.470699
30	0	0	26	0	1	1	0.470699	0.53936
30	0	0	26	0	1	0	0.53936	0.896622
30	0	0	26	0	1	1	0.896622	1
30	0	0	27	0	0	1	0	0.0595677
30	0	0	27	0	0	0	0.0595677	0.0854312
30	0	0	27	0	0	1	0.0854312	0.260746
30	0	0	27	0	0	0	0.260746	1
30	0	0	27	0	1	0	0	0.106237
30	0	0	27	0	1	1	0.106237	0.254835
30	0	0	27	0	1	0	0.254835	0.265721
30	0	0	27	0	1	1	0.265721	1
30	0	0	28	0	0	0	0	0.598965
30	0	0	28	0	0	1	0.598965	0.850864
30	0	0	28	0	0	0	0.850864	1
30	0	0	28	0	1	1	0	0.0407086
30	0	0	28	0	1	0	0.0407086	0.134364
30	0	0	28	0	1	1	0.134364	0.277625
30	0	0	28	0	1	0	0.277625	0.35892
30	0	0	28	0	1	1	0.35892	0.461914
30	0	0	28	0	1	0	0.461914	1
30	0	0	29	0	0	0	0	0.0403519
30	0	0	29	0	0	1	0.0403519	0.040602
30	0	0	29	0	0	0	0.040602	0.050377
30	0	0	29	0	0	1	0.050377	0.331529
30	0	0	29	0	0	0	0.331529	0.563438
30	0	0	29	0	0	1	0.563438	0.950271
30	0	0	29	0	0	0	0.950271	1
30	0	0	29	0	1	1	0	0.540812
30	0	0	29	0	1	0	0.540812	0.557907
30	0	0	29	0	1	1	0.557907	0.626564
30	0	0	29	0	1	0	0.626564	0.973875
30	0	0	29	0	1	1	0.973875	0.991223
30	0	0	29	0	1	0	0.991223	1
30	0	0	30	0	0	0	0	1
30	0	0	30	0	1	0	0	0.229367
30	0	0	30	0	1	1	0.229367	0.412198
30	0	0	30	0	1	0	0.412198	0.4166
30	0	0	30	0	1	1	0.4166	0.501379
30	0	0	30	0	1	0	0.501379	1
30	0	0	31	0	0	0	0	0.0525208
30	0	0	31	0	0	1	0.0525208	0.274484
30	0	0	31	0	0	0	0.274484	0.366093
30	0	0	31	0	0	1	0.366093	0.519532
30	0	0	31	0	0	0	0.519532	0.756985
30	0	0	31	0	0	1	0.756985	0.987291
30	0	0	31	0	0	0	0.987291	1
30	0	0	31	0	1	1	0	0.0045038
30	0	0	31	0	1	0	0.0045038	0.795715
30	0	0	31	0	1	1	0.795715	0.898213
30	0	0	31	0	1	0	0.898213	0.961927
30	0	0	31	0	1	1	0.961927	1
30	0	0	32	0	0	0	0	0.0769825
30	0	0	32	0	0	1	0.0769825	0.179966
30	0	0	32	0	0	0	0.179966	0.216243
30	0	0	32	0	0	1	0.216243	0.246713
30	0	0	32	0	0	0	0.246713	0.408954
30	0	0	32	0	0	1	0.408954	0.633588
30	0	0	32	0	0	0	0.633588	0.651404
30	0	0	32	0	0	1	0.651404	0.659791
30	0	0	32	0	0	0	0.659791	0.758048
30	0	0	32	0	0	1	0.758048	0.874304
30	0	0	32	0	0	0	0.874304	1
30	0	0	32	0	1	0	0	1
30	0	0	33	0	0	0	0	0.0714296
30	0	0	33	0	0	1	0.0714296	0.239052
30	0	0	33	0	0	0	0.239052	0.363252
30	0	0	33	0	0	1	0.363252	0.394424
30	0	0	33	0	0	0	0.394424	0.433375
30	0	0	33	0	0	1	0.433375	0.536179
30	0	0	33	0	0	0	0.536179	1
30	0	0	33	0	1	0	0	1
30	0	0	34	0	0	1	0	0.00074586
30	0	0	34	0	0	0	0.00074586	0.266564
30	0	0	34	0	0	1	0.266564	0.400595
30	0	0	34	0	0	0	0.400595	0.671732
30	0	0	34	0	0	1	0.671732	1
30	0	0	34	0	1	1	0	0.0846823
30	0	0	34	0	1	0	0.0846823	0.169578
30	0	0	34	0	1	1	0.169578	0.243663
30	0	0	34	0	1	0	0.243663	0.795262
30	0	0	34	0	1	1	0.795262	0.84498
30	0	0	34	0	1	0	0.84498	0.860385
30	0	0	34	0	1	1	0.860385	0.881532
30	0	0	34	0	1	0	0.881532	1
30	0	0	35	0	0	1	0	0.0262258
30	0	0	35	0	0	0	0.0262258	0.166808
30	0	0	35	0	0	1	0.166808	0.371941
30	0	0	35	0	0	0	0.371941	0.438214
30	0	0	35	0	0	1	0.438214	0.730639
30	0	0	35	0	0	0	0.730639	0.810589
30	0	0	35	0	0	1	0.810589	0.940383
30	0	0	35	0	0	0	0.940383	1
30	0	0	35	0	1	0	0	0.272279
30	0	0	35	0	1	1	0.272279	0.321747
30	0	0	35	0	1	0	0.321747	0.333355
30	0	0	35	0	1	1	0.333355	0.345133
30	0	0	35	0	1	0	0.345133	0.422213
30	0	0	35	0	1	1	0.422213	0.849153
30	0	0	35	0	1	0	0.849153	1
30	0	0	36	0	0	1	0	0.288216
30	0	0	36	0	0	0	0.288216	0.646255
30	0	0	36	0	0	1	0.646255	1
30	0	0	36	0	1	0	0	1
30	0	0	37	0	0	1	0	0.153647
30	0	0	37	0	0	0	0.153647	0.474312
30	0	0	37	0	0	1	0.474312	0.545333
30	0	0	37	0	0	0	0.545333	1
30	0	0	37	0	1	0	0	0.0769825
30	0	0	37	0	1	1	0.0769825	1
30	0	0	38	0	0	1	0	0.0173615
30	0	0	38	0	0	0	0.0173615	0.296778
30	0	0	38	0	0	1	0.296778	0.962221
30	0	0	38	0	0	0	0.962221	1
30	0	0	38	0	1	1	0	0.00501381
30	0	0	38	0	1	0	0.00501381	0.0433101
30	0	0	38	0	1	1	0.0433101	0.12396
30	0	0	38	0	1	0	0.12396	0.353815
30	0	0	38	0	1	1	0.353815	0.383276
30	0	0	38	0	1	0	0.383276	0.604755
30	0	0	38	0	1	1	0.604755	0.633407
30	0	0	38	0	1	0	0.633407	0.852502
30	0	0	38	0	1	1	0.852502	1
30	0	0	39	0	0	1	0	0.328402
30	0	0	39	0	0	0	0.328402	0.953273
30	0	0	39	0	0	1	0.953273	1
30	0	0	39	0	1	1	0	0.00669421
30	0	0	39	0	1	0	0.00669421	0.106458
30	0	0	39	0	1	1	0.106458	0.175102
30	0	0	39	0	1	0	0.175102	0.181322
30	0	0	39	0	1	1	0.181322	0.428177
30	0	0	39	0	1	0	0.428177	0.595508
30	0	0	39	0	1	1	0.595508	0.626173
30	0	0	39	0	1	0	0.626173	0.660179
30	0	0	39	0	1	1	0.660179	0.786392
30	0	0	39	0	1	0	0.786392	1
30	0	0	40	0	0	1	0	1
30	0	0	40	0	1	1	0	0.0054731
30	0	0	40	0	1	0	0.0054731	0.792343
30	0	0	40	0	1	1	0.792343	0.849153
30	0	0	40	0	1	0	0.849153	1
30	0	0	41	0	0	0	0	0.352557
30	0	0	41	0	0	1	0.352557	0.771021
30	0	0	41	0	0	0	0.771021	1
30	0	0	41	0	1	1	0	0.0045038
30	0	0	41	0	1	0	0.0045038	0.482969
30	0	0	41	0	1	1	0.482969	0.490783
30	0	0	41	0	1	0	0.490783	1
30	0	0	42	0	0	1	0	1
30	0	0	42	0	1	1	0	0.428177
30	0	0	42	0	1	0	0.428177	0.631527
30	0	0	42	0	1	1	0.631527	1
30	0	0	43	0	0	1	0	0.00512818
30	0	0	43	0	0	0	0.00512818	0.5233
30	0	0	43	0	0	1	0.5233	1
30	0	0	43	0	1	1	0	0.545704
30	0	0	43	0	1	0	0.545704	0.789135
30	0	0	43	0	1	1	0.789135	0.812502
30	0	0	43	0	1	0	0.812502	0.867104
30	0	0	43	0	1	1	0.867104	0.913765
30	0	0	43	0	1	0	0.913765	1
30	0	0	44	0	0	1	0	0.0555424
30	0	0	44	0	0	0	0.0555424	0.291678
30	0	0	44	0	0	1	0.291678	0.454696
30	0	0	44	0	0	0	0.454696	0.545695
30	0	0	44	0	0	1	0.545695	1
30	0	0	44	0	1	1	0	0.129184
30	0	0	44	0	1	0	0.129184	0.319952
30	0	0	44	0	1	1	0.319952	0.461653
30	0	0	44	0	1	0	0.461653	0.855028
30	0	0	44	0	1	1	0.855028	1
30	0	0	45	0	0	1	0	0.000320466
30	0	0	45	0	0	0	0.000320466	0.050377
30	0	0	45	0	0	1	0.050377	0.331529
30	0	0	45	0	0	0	0.331529	0.60256
30	0	0	45	0	0	1	0.60256	0.773895
30	0	0	45	0	0	0	0.773895	1
30	0	0	45	0	1	0	0	0.0865688
30	0	0	45	0	1	1	0.0865688	0.107082
30	0	0	45	0	1	0	0.107082	0.109352
30	0	0	45	0	1	1	0.109352	0.37852
30	0	0	45	0	1	0	0.37852	0.563438
30	0	0	45	0	1	1	0.563438	0.950271
30	0	0	45	0	1	0	0.950271	1
30	0	0	46	0	0	1	0	0.000320466
30	0	0	46	0	0	0	0.000320466	0.050377
30	0	0	46	0	0	1	0.050377	0.208795
30	0	0	46	0	0	0	0.208795	1
30	0	0	46	0	1	1	0	1
30	0	0	47	0	0	1	0	0.0512844
30	0	0	47	0	0	0	0.0512844	0.28237
30	0	0	47	0	0	1	0.28237	0.604716
30	0	0	47	0	0	0	0.604716	0.698668
30	0	0	47	0	0	1	0.698668	0.840009
30	0	0	47	0	0	0	0.840009	0.945341
30	0	0	47	0	0	1	0.945341	1
30	0	0	47	0	1	1	0	0.0777658
30	0	0	47	0	1	0	0.0777658	0.212931
30	0	0	47	0	1	1	0.212931	0.230287
30	0	0	47	0	1	0	0.230287	0.447504
30	0	0	47	0	1	1	0.447504	0.963873
30	0	0	47	0	1	0	0.963873	1
30	0	0	48	0	0	0	0	0.488199
30	0	0	48	0	0	1	0.488199	0.521528
30	0	0	48	0	0	0	0.521528	0.943217
30	0	0	48	0	0	1	0.943217	1
30	0	0	48	0	1	1	0	0.258343
30	0	0	48	0	1	0	0.258343	0.339634
30	0	0	48	0	1	1	0.339634	0.758653
30	0	0	48	0	1	0	0.758653	0.845573
30	0	0	48	0	1	1	0.845573	0.984972
30	0	0	48	0	1	0	0.984972	1
30	0	0	49	0	0	1	0	0.0308556
30	0	0	49	0	0	0	0.0308556	0.326648
30	0	0	49	0	0	1	0.326648	0.400595
30	0	0	49	0	0	0	0.400595	0.671732
30	0	0	49	0	0	1	0.671732	0.814024
30	0	0	49	0	0	0	0.814024	0.830592
30	0	0	49	0	0	1	0.830592	0.884816
30	0	0	49	0	0	0	0.884816	0.95468
30	0	0	49	0	0	1	0.95468	1
30	0	0	49	0	1	1	0	1
30	0	0	50	0	0	1	0	1
30	0	0	50	0	1	0	0	0.166808
30	0	0	50	0	1	1	0.166808	0.375451
30	0	0	50	0	1	0	0.375451	0.643473
30	0	0	50	0	1	1	0.643473	1
30	0	0	51	0	0	0	0	0.410144
30	0	0	51	0	0	1	0.410144	0.484477
30	0	0	51	0	0	0	0.484477	0.633468
30	0	0	51	0	0	1	0.633468	1
30	0	0	51	0	1	1	0	0.0233081
30	0	0	51	0	1	0	0.0233081	0.062531
30	0	0	51	0	1	1	0.062531	0.256575
30	0	0	51	0	1	0	0.256575	0.660414
30	0	0	51	0	1	1	0.660414	0.779677
30	0	0	51	0	1	0	0.779677	1
30	0	0	52	0	0	1	0	1
30	0	0	52	0	1	0	0	0.114148
30	0	0	52	0	1	1	0.114148	0.230287
30	0	0	52	0	1	0	0.230287	0.826034
30	0	0	52	0	1	1	0.826034	1
30	0	0	53	0	0	0	0	0.0811611
30	0	0	53	0	0	1	0.0811611	0.085109
30	0	0	53	0	0	0	0.085109	0.161137
30	0	0	53	0	0	1	0.161137	0.303887
30	0	0	53	0	0	0	0.303887	0.402021
30	0	0	53	0	0	1	0.402021	0.567467
30	0	0	53	0	0	0	0.567467	0.623418
30	0	0	53	0	0	1	0.623418	0.780829
30	0	0	53	0	0	0	0.780829	1
30	0	0	53	0	1	1	0	0.109554
30	0	0	53	0	1	0	0.109554	0.41419
30	0	0	53	0	1	1	0.41419	0.646901
30	0	0	53	0	1	0	0.646901	0.654603
30	0	0	53	0	1	1	0.654603	0.881532
30	0	0	53	0	1	0	0.881532	1
30	0	0	54	0	0	1	0	1
30	0	0	54	0	1	0	0	0.156736
30	0	0	54	0	1	1	0.156736	0.179522
30	0	0	54	0	1	0	0.179522	0.323762
30	0	0	54	0	1	1	0.323762	0.517025
30	0	0	54	0	1	0	0.517025	0.826453
30	0	0	54	0	1	1	0.826453	0.859382
30	0	0	54	0	1	0	0.859382	0.890746
30	0	0	54	0	1	1	0.890746	0.974285
30	0	0	54	0	1	0	0.974285	1
30	0	0	55	0	0	1	0	0.760605
30	0	0	55	0	0	0	0.760605	0.832225
30	0	0	55	0	0	1	0.832225	0.981944
30	0	0	55	0	0	0	0.981944	1
30	0	0	55	0	1	1	0	0.0642482
30	0	0	55	0	1	0	0.0642482	0.0863928
30	0	0	55	0	1	1	0.0863928	0.106215
30	0	0	55	0	1	0	0.106215	0.22637
30	0	0	55	0	1	1	0.22637	0.22873
30	0	0	55	0	1	0	0.22873	0.487543
30	0	0	55	0	1	1	0.487543	0.592439
30	0	0	55	0	1	0	0.592439	0.607713
30	0	0	55	0	1	1	0.607713	0.614218
30	0	0	55	0	1	0	0.614218	1
